PMID	Sourceid	xQTL	Tissue	Population	Sample_size	Journal	Year	Genome	Describe	Title	Reduced-WGS
30463956	910	eQTL	Ovary	MIX	318	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	911	eQTL	Pancreas	MIX	46	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	912	eQTL	Pancreas	MIX	209	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	913	eQTL	Prostate	MIX	73	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	914	eQTL	Skin	MIX	90	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	915	eQTL	Skin	MIX	73	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	916	eQTL	Stomach	MIX	234	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	917	eQTL	Thyroid Gland	MIX	366	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	918	eQTL	Uterus	MIX	336	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30463956	919	eQTL	Uterus	MIX	46	Genome Research	2018	hg19/hg38	TCGA_eQTL	Germline genetic polymorphisms influence tumor gene expression and immune cell infiltration	No
30649309	920	eQTL	Heart-Left Ventricle	MIX	114	Human Molecular Genetics 	2019	hg19/hg38	Cis-eQTL at Baseline_female	Sex differences in gene expression in response to ischemia in the human left ventricular myocardium 	No
30649309	921	eQTL	Heart-Left Ventricle	MIX	114	Human Molecular Genetics 	2019	hg19/hg38	Cis-eQTL at Baseline_male	Sex differences in gene expression in response to ischemia in the human left ventricular myocardium 	No
30649309	922	eQTL	Heart-Left Ventricle	MIX	114	Human Molecular Genetics 	2019	hg19/hg38	Cis-eQTL at Baseline_malefemale	Sex differences in gene expression in response to ischemia in the human left ventricular myocardium 	No
30649309	923	eQTL	Heart-Left Ventricle	MIX	114	Human Molecular Genetics 	2019	hg19/hg38	Cis-eQTL at Ischemia_female	Sex differences in gene expression in response to ischemia in the human left ventricular myocardium 	No
30649309	924	eQTL	Heart-Left Ventricle	MIX	114	Human Molecular Genetics 	2019	hg19/hg38	Cis-eQTL at Ischemia_male	Sex differences in gene expression in response to ischemia in the human left ventricular myocardium 	No
30649309	925	eQTL	Heart-Left Ventricle	MIX	114	Human Molecular Genetics 	2019	hg19/hg38	Cis-eQTL at Ischemia_malefemale	Sex differences in gene expression in response to ischemia in the human left ventricular myocardium 	No
30705363	926	eQTL	Blood-Monocyte	EUR	158	Scientific Reports	2019	hg19/hg38	TMP1, DPYS and DCSTAMP genes 	Genetic regulatory mechanisms in human osteoclasts suggest a role for the STMP1 and DCSTAMP genes in paget's disease of bone	No
31123710	927	eQTL	Eye	MIX	104	Communications Biology	2019	hg19/hg38	Galactose	Genetic regulatory mechanisms in human osteoclasts suggest a role for the STMP1 and DCSTAMP genes in paget's disease of bone	No
31123710	928	eQTL	Eye	MIX	104	Communications Biology	2019	hg19/hg38	Glucose	Genetic regulatory mechanisms in human osteoclasts suggest a role for the STMP1 and DCSTAMP genes in paget's disease of bone	No
31249060	929	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	linear_dynamic_eqtls_5_pc	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	930	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_0_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	931	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_10_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	932	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_11_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	933	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_12_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	934	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_13_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	935	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_14_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	936	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_15_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	938	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_1_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	939	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_2_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	940	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_3_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	941	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_4_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	942	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_5_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	944	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_6_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	945	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_7_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	946	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_8_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	947	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_dynamic_time_9_eqtl	Dynamic genetic regulation of gene expression during cellular differentiation	No
31249060	948	eQTL	Stem cell-iPSC	AFR	19	Science	2019	hg19/hg38	non_linear_dynamic_eqtls_5	Dynamic genetic regulation of gene expression during cellular differentiation	No
31285442	949	eQTL	Blood	EUR	2130	nature communications	2019	hg19/hg38	CAGE male	The effect of X-linked dosage compensation on complex trait variation	No
31285442	950	eQTL	Blood	EUR	2130	nature communications	2019	hg19/hg38	CAGE female	The effect of X-linked dosage compensation on complex trait variation	No
31285442	951	eQTL	Blood	EUR	2130	nature communications	2019	hg19/hg38	CAGE male/female combined	The effect of X-linked dosage compensation on complex trait variation	No
31626773	952	eQTL	Brain	MIX	233	Cell	2019	hg19/hg38	brain development	Genetic Control of Expression and Splicing in Developing Human Brain Informs Disease Mechanisms	No
31746734	953	eQTL	Stem cell-iPSC	MIX	419	eLife	2019	hg19/hg38	conditional0	Systematic genetic analysis of the MHC region reveals mechanistic underpinnings of HLA type associations with disease	No
31746734	954	eQTL	Stem cell-iPSC	MIX	419	eLife	2019	hg19/hg38	conditional1	Systematic genetic analysis of the MHC region reveals mechanistic underpinnings of HLA type associations with disease	No
31746734	955	eQTL	Stem cell-iPSC	MIX	419	eLife	2019	hg19/hg38	conditional2	Systematic genetic analysis of the MHC region reveals mechanistic underpinnings of HLA type associations with disease	No
32098967	956	eQTL	Brain-Putamen	EUR	117	nature communications	2020	hg19/hg38	exex_eQTL	Regulatory sites for splicing in human basal ganglia are enriched for disease-relevant information	No
32098967	957	eQTL	Brain-Substantia Nigra	EUR	117	nature communications	2020	hg19/hg38	exex_eQTL	Regulatory sites for splicing in human basal ganglia are enriched for disease-relevant information	No
32098967	958	eQTL	Brain-Putamen	EUR	117	nature communications	2020	hg19/hg38	exon_eQTL	Regulatory sites for splicing in human basal ganglia are enriched for disease-relevant information	No
32098967	959	eQTL	Brain-Substantia Nigra	EUR	117	nature communications	2020	hg19/hg38	exon_eQTL	Regulatory sites for splicing in human basal ganglia are enriched for disease-relevant information	No
32098967	960	eQTL	Brain-Putamen	EUR	117	nature communications	2020	hg19/hg38	i_eQTL	Regulatory sites for splicing in human basal ganglia are enriched for disease-relevant information	No
32098967	961	eQTL	Brain-Substantia Nigra	EUR	117	nature communications	2020	hg19/hg38	i_eQTL	Regulatory sites for splicing in human basal ganglia are enriched for disease-relevant information	No
32103259	962	eQTL	Uterus	EUR	206	Human Reproduction	2020	hg19/hg38	patients	Tissue specific regulation of transcription in endometrium and association with disease	No
32203495	963	eQTL	Brain-Hippocampus	MIX	263	Nature Neuroscience	2020	hg19/hg38		Profiling gene expression in the human dentate gyrus granule cell layer reveals insights into schizophrenia and its genetic risk	No
32220292	964	eQTL	Lymphocyte	AFR	1032	The American Journal of Human Genetics	2020	hg19/hg38	aa	Genetic Architecture of Gene Expression in European and African Americans: An eQTL Mapping Study in GENOA	No
32220292	965	eQTL	Lymphocyte	EUR	801	The American Journal of Human Genetics	2020	hg19/hg38	ea	Genetic Architecture of Gene Expression in European and African Americans: An eQTL Mapping Study in GENOA	No
32404140	966	eQTL	Ovary	MIX	270	BMC Cancer	2020	hg19/hg38	normal	Gene networks and expression quantitative trait loci associated with adjuvant chemotherapy response in high-grade serous ovarian cancer	No
32477412	967	eQTL	Blood	EAS	101	Frontiers in Genetics	2020	hg19/hg38	patients 	Expression Quantitative Trait Loci (eQTL) Mapping in Korean Patients With Crohn's Disease and Identification of Potential Causal Genes Through Integration With Disease Associations	No
32581322	969	eQTL	Blood-T cell	EAS	20	Scientific Reports	2020	hg19/hg38	patients	An integrated Genomic and transcriptomic Analysis Reveals candidates of Susceptibility Genes for crohn's Disease in Japanese populations	No
32913072	970	eQTL	Adipose-Subcutaneous	EUR	581	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	971	eQTL	Adipose-Visceral	EUR	469	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	972	eQTL	Adrenal Gland	EUR	233	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	973	eQTL	Artery-Aorta	EUR	387	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	974	eQTL	Artery-Coronary	EUR	213	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	975	eQTL	Artery-Tibial	EUR	584	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	976	eQTL	Brain-Amygdala	EUR	129	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	977	eQTL	Brain-Anterior Cingulate Cortex	EUR	147	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	978	eQTL	Brain-Caudate	EUR	194	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	979	eQTL	Brain-Cerebellar Hemisphere	EUR	175	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	980	eQTL	Brain-Cerebellum	EUR	209	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	981	eQTL	Brain-Cortex	EUR	205	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	982	eQTL	Brain-Frontal Cortex	EUR	175	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	983	eQTL	Brain-Hippocampus	EUR	165	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	984	eQTL	Brain-Hypothalamus	EUR	170	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	985	eQTL	Brain-Nucleus Accumbens	EUR	202	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	986	eQTL	Brain-Putamen	EUR	170	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	987	eQTL	Brain-Spinal Cord	EUR	126	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	988	eQTL	Brain-Substantia Nigra	EUR	114	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	989	eQTL	Breast	EUR	396	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	990	eQTL	Fibroblast	EUR	483	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	991	eQTL	Blood	EUR	147	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	992	eQTL	Large Intestine-Colon	EUR	318	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	993	eQTL	Large Intestine-Colon	EUR	368	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	994	eQTL	Esophagus	EUR	330	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	995	eQTL	Esophagus	EUR	497	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	996	eQTL	Esophagus	EUR	465	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	997	eQTL	Heart-Atrial Appendage	EUR	372	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	998	eQTL	Heart-Left Ventricle	EUR	386	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	999	eQTL	Liver	EUR	208	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1000	eQTL	Lung	EUR	515	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1001	eQTL	Minor Salivary Gland	EUR	144	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1002	eQTL	Muscle-Skeletal	EUR	706	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1003	eQTL	Central Nervous System	EUR	532	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1004	eQTL	Pancreas	EUR	305	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1005	eQTL	Brain	EUR	237	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1006	eQTL	Skin	EUR	517	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1007	eQTL	Skin	EUR	605	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1008	eQTL	Small Intestine-Ileum	EUR	174	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1009	eQTL	Spleen	EUR	227	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1010	eQTL	Stomach	EUR	324	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1011	eQTL	Thyroid Gland	EUR	574	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1012	eQTL	Blood	EUR	670	Science	2020	hg19/hg38	female	The impact of sex on gene expression across human tissues	No
32913072	1013	eQTL	Adipose-Subcutaneous	EUR	581	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1014	eQTL	Adipose-Visceral	EUR	469	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1015	eQTL	Adrenal Gland	EUR	233	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1016	eQTL	Artery-Aorta	EUR	387	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1017	eQTL	Artery-Coronary	EUR	213	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1018	eQTL	Artery-Tibial	EUR	584	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1019	eQTL	Brain-Amygdala	EUR	129	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1020	eQTL	Brain-Anterior Cingulate Cortex	EUR	147	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1021	eQTL	Brain-Caudate	EUR	194	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1022	eQTL	Brain-Cerebellar Hemisphere	EUR	175	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1023	eQTL	Brain-Cerebellum	EUR	209	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1024	eQTL	Brain-Cortex	EUR	205	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1025	eQTL	Brain-Frontal Cortex	EUR	175	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1026	eQTL	Brain-Hippocampus	EUR	165	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1027	eQTL	Brain-Hypothalamus	EUR	170	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1028	eQTL	Brain-Nucleus Accumbens	EUR	202	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1029	eQTL	Brain-Putamen	EUR	170	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1030	eQTL	Brain-Spinal Cord	EUR	126	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1031	eQTL	Brain-Substantia Nigra	EUR	114	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1032	eQTL	Breast	EUR	396	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1033	eQTL	Fibroblast	EUR	483	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1034	eQTL	Blood	EUR	147	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1035	eQTL	Large Intestine-Colon	EUR	318	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1036	eQTL	Large Intestine-Colon	EUR	368	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1037	eQTL	Esophagus	EUR	330	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1038	eQTL	Esophagus	EUR	497	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1039	eQTL	Esophagus	EUR	465	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1040	eQTL	Heart-Atrial Appendage	EUR	372	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1041	eQTL	Heart-Left Ventricle	EUR	386	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1042	eQTL	Liver	EUR	208	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1043	eQTL	Lung	EUR	515	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1044	eQTL	Minor Salivary Gland	EUR	144	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1045	eQTL	Muscle-Skeletal	EUR	706	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1046	eQTL	Central Nervous System	EUR	532	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1047	eQTL	Pancreas	EUR	305	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1048	eQTL	Brain	EUR	237	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1049	eQTL	Skin	EUR	517	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1050	eQTL	Skin	EUR	605	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1051	eQTL	Small Intestine-Ileum	EUR	174	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1052	eQTL	Spleen	EUR	227	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1053	eQTL	Stomach	EUR	324	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1054	eQTL	Thyroid Gland	EUR	574	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32913072	1055	eQTL	Blood	EUR	670	Science	2020	hg19/hg38	male	The impact of sex on gene expression across human tissues	No
32967914	1056	eQTL	Adipose	MIX	3000	Genome Research	2020	hg19/hg38	sex-based	Sex differences in human adipose tissue gene expression and genetic regulation involve adipogenesis	No
32999275	1058	eQTL	Pancreas	MIX	420	nature communications	2020	hg19/hg38	normal	Genetic variant effects on gene expression in human pancreatic islets and their implications for T2D	No
33105808	1059	eQTL	Blood	MIX	276	Genes 	2020	hg19/hg38	patients	Expression Quantitative Trait Locus Mapping in Pulmonary Arterial Hypertension	No
33105808	1060	eQTL	Blood	MIX	276	Genes 	2020	hg19/hg38	patients	Expression Quantitative Trait Locus Mapping in Pulmonary Arterial Hypertension	No
33472618	1061	eQTL	Blood	EAS	92	Respiratory Research	2021	hg19/hg38	patients	Gene expression pattern analysis Open Access  using dual-color RT-MLPA and integrative genome-wide association studies of eQTL for tuberculosis suscepitibility	No
34017130	1062	eQTL	Central Nervous System	EUR	87	Nature Neuroscience	2021	hg19/hg38		Cell-type-specific effects of genetic variation on chromatin accessibility during human neuronal differentiation	No
33907181	1063	eQTL	Blood	MIX	5257	Translational Psychiatry 	2021	hg19/hg38		Cell-type-specific expression quantitative trait loci associated with Alzheimer disease in blood and brain tissue	No
33907181	1064	eQTL	Brain	MIX	475	Translational Psychiatry 	2021	hg19/hg38		Cell-type-specific expression quantitative trait loci associated with Alzheimer disease in blood and brain tissue	No
30956117	1065	eQTL	Pancreas	MIX	100	Molecular Metabolism	2019	hg19/hg38		Laser capture microdissection of human pancreatic islets reveals novel eQTLs associated with type 2 diabetes	No
30956117	1066	eQTL	Pancreas	MIX	103	Molecular Metabolism	2019	hg19/hg38		Laser capture microdissection of human pancreatic islets reveals novel eQTLs associated with type 2 diabetes	No
31123710	1067	sQTL	Eye	MIX	104	Communications Biology	2019	hg19/hg38	Galactose	Genetic regulatory mechanisms in human osteoclasts suggest a role for the STMP1 and DCSTAMP genes in paget's disease of bone	No
31123710	1068	sQTL	Eye	MIX	104	Communications Biology	2019	hg19/hg38	Glucose	Genetic regulatory mechanisms in human osteoclasts suggest a role for the STMP1 and DCSTAMP genes in paget's disease of bone	No
31626773	1069	sQTL	Brain	MIX	233	Cell	2019	hg19/hg38		Genetic Control of Expression and Splicing in Developing Human Brain Informs Disease Mechanisms	No
31917787	1070	sQTL	Heart	MIX	177	PLOS Genetics	2020	hg19/hg38	EC	Genomic profiling of human vascular cells identifies TWIST1 as a causal gene for common vascular diseases	No
31917787	1071	sQTL	Heart	MIX	177	PLOS Genetics	2020	hg19/hg38	SMC	Genomic profiling of human vascular cells identifies TWIST1 as a causal gene for common vascular diseases	No
28922377	1072	eQTL	Blood	EUR	491	PLOS Computational Biology	2017	hg19/hg38		C-reactive protein upregulates the whole blood expression of CD59 - an integrative analysis	No
32216834	1073	eQTL	Bone	EUR	158	Genome Biology	2020	hg19/hg38	a dual-energy X-ray absorptiometry BMD scan	Characterisation of genetic regulatory effects for osteoporosis risk variants in human osteoclasts	No
33637762	1074	eQTL	Cartilage	MIX	115	nature communications	2021	hg19/hg38	low-grade	A molecular quantitative trait locus map for osteoarthritis	No
33637762	1075	eQTL	Cartilage	MIX	115	nature communications	2021	hg19/hg38	highly degraded	A molecular quantitative trait locus map for osteoarthritis	No
33637762	1076	eQTL	Bone	MIX	115	nature communications	2021	hg19/hg38	Synovium	A molecular quantitative trait locus map for osteoarthritis	No
30596636	1077	eQTL	Placenta	MIX	150	PLOS Genetics	2018	hg19/hg38	37 weeks gestation born	Genetic regulation of the placental transcriptome underlies birth weight and risk of childhood obesity	No
31076557	1078	eQTL	Muscle-Skeletal	EUR	265	Proceedings of the National Academy of Sciences of the United States of America	2019	hg19/hg38		Integrative analysis of gene expression, DNA methylation, physiological traits, and genetic variation in human skeletal muscle	No
33349701	1079	pieQTL	Blood-T cell CD4+	MIX	6	Nature genetics	2021	hg19/hg38	CD4	Promoter-interacting expression quantitative trait loci are enriched for functional genetic variants	No
33349701	1080	pieQTL	Blood-T cell CD8+	MIX	6	Nature genetics	2021	hg19/hg38	CD8	Promoter-interacting expression quantitative trait loci are enriched for functional genetic variants	No
33349701	1081	pieQTL	Blood-Monocyte	MIX	6	Nature genetics	2021	hg19/hg38	classical	Promoter-interacting expression quantitative trait loci are enriched for functional genetic variants	No
33349701	1082	pieQTL	Blood-B cell	MIX	6	Nature genetics	2021	hg19/hg38	na_ve B	Promoter-interacting expression quantitative trait loci are enriched for functional genetic variants	No
33349701	1083	pieQTL	Blood-Natural killer cell	MIX	6	Nature genetics	2021	hg19/hg38	Natural_killer_cell	Promoter-interacting expression quantitative trait loci are enriched for functional genetic variants	No
33930287	1084	eQTL	Blood-B cell	EAS	416	Cell	2021	hg19/hg38	BLood-B_cell	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
33930287	1085	eQTL	Blood-Erythroid	EAS	416	Cell	2021	hg19/hg38	Blood-Erythroid	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	No
33930287	1086	eQTL	Blood-Monocyte	EAS	416	Cell	2021	hg19/hg38	BLood-Monocyte	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
33930287	1087	eQTL	Blood-Neutrophils CD16+	EAS	416	Cell	2021	hg19/hg38	Blood-Neutrophils_CD16	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
33930287	1088	eQTL	Blood-T cell CD4+	EAS	416	Cell	2021	hg19/hg38	Blood-T_cell_CD4	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
33930287	1089	eQTL	Blood-T cell CD8+	EAS	416	Cell	2021	hg19/hg38	Blood-T_cell_CD8	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
33930287	1090	eQTL	Blood-T cell CD4+ activated	EAS	416	Cell	2021	hg19/hg38	Mem_CD4	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
33930287	1091	eQTL	Blood-T cell CD8+ activated	EAS	416	Cell	2021	hg19/hg38	Mem_CD8	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
33930287	1092	eQTL	Blood-Natural killer cell	EAS	416	Cell	2021	hg19/hg38	NK	Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases	Yes
31410488	1093	lncRNAQTL	Bladder	MIX	408	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1094	lncRNAQTL	Breast	MIX	1091	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1095	lncRNAQTL	Cervix	MIX	299	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1096	lncRNAQTL	Large Intestine-Colon	MIX	285	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
